image_id,question_id,answers,question,image_path
151764,1517645,"['driving', 'driving', 'driving', 'driving', 'noise', 'noise', 'car ride', 'car ride', 'rocking', 'rocking']",What are ways to help babies fall asleep?,COCO_train2014_000000151764.jpg
580274,5802745,"['baby', 'baby', 'baby', 'baby', 'teddy bear', 'teddy bear', 'animal', 'animal', 'dog', 'dog']",What is the being hugged in this picture?,COCO_train2014_000000580274.jpg
313465,3134655,"['smoothies', 'smoothies', 'mojito', 'mojito', 'mojitos', 'mojitos', 'lime', 'lime', 'limade', 'limade']",What drinks would you make from the juice squeezed out of these limes?,COCO_train2014_000000313465.jpg
280267,2802675,"['hot tub', 'hot tub', 'hot tub', 'hot tub', 'basin', 'basin', 'pedestal', 'pedestal', 'ceramic', 'ceramic']",What is the actual name of this kind of tub?,COCO_train2014_000000280267.jpg
350435,3504355,"['motorbike', 'motorbike', 'motorbike', 'motorbike', 'bmx', 'bmx', 'motocross', 'motocross', 'motorcycles', 'motorcycles']",What type of bikes are these people riding?,COCO_train2014_000000350435.jpg
427152,4271525,"['logitech', 'logitech', 'logitech', 'logitech', 'logitech', 'logitech', 'dell', 'dell', 'hewlett packard', 'hewlett packard']",What is the brand of keyboard in this picture?,COCO_train2014_000000427152.jpg
515638,5156385,"['batting average', 'batting average', 'batting average', 'batting average', 'batting', 'batting', 'golden', 'golden', 'bb k', 'bb k']",What is the ratio for hitting the ball called?,COCO_train2014_000000515638.jpg
388171,3881715,"['ship', 'ship', 'ship', 'ship', 'steam ship', 'steam ship', 'steamship', 'steamship', 'oceanliner', 'oceanliner']",What is this type of vessel called specifically?,COCO_train2014_000000388171.jpg
73302,733025,"['buy food', 'buy food', 'buy food', 'buy food', 'eat', 'eat', 'eat', 'eat', 'eat donuts', 'eat donuts']",What are these people about to do?,COCO_train2014_000000073302.jpg
54479,544795,"['world series', 'world series', 'world series', 'world series', 'world series', 'world series', 'world series', 'world series', 'national classic', 'national classic']",What is a famous tournament featuring this sport?,COCO_train2014_000000054479.jpg
534965,5349655,"['washington dc', 'washington dc', 'washington dc', 'washington dc', 'washington dc', 'washington dc', 'national mall washington dc', 'national mall washington dc', 'dc', 'dc']",Where is the monument located?,COCO_train2014_000000534965.jpg
386669,3866695,"['food coloring', 'food coloring', 'food coloring', 'food coloring', 'food coloring', 'food coloring', 'strawberries', 'strawberries', 'all used red food coloring reaction of acidic vinegar and buttermilk', 'all used red food coloring reaction of acidic vinegar and buttermilk']",What makes red velvet cake red?,COCO_train2014_000000386669.jpg
270938,2709385,"['fighting', 'fighting', 'fighting', 'fighting', 'fighting', 'fighting', 'playing', 'playing', 'playing', 'playing']",What are these zebras doing in the grass?,COCO_train2014_000000270938.jpg
116518,1165185,"['canine', 'canine', 'canine', 'canine', 'canine', 'canine', 'canine', 'canine', 'kanine', 'kanine']",Which tooth is named after this animal?,COCO_train2014_000000116518.jpg
521112,5211125,"['.49', '.49', '.49', '.49', '5 cents', '5 cents', '49 cents', '49 cents', '35 cents', '35 cents']",How much would this stamp be worth if it was used to mail a domestic envelop in the usa?,COCO_train2014_000000521112.jpg
457519,4575195,"['traffic control', 'traffic control', 'traffic control', 'traffic control', 'traffic', 'traffic', 'coordinating traffic', 'coordinating traffic', 'controlling traffic', 'controlling traffic']",What is this object for?,COCO_train2014_000000457519.jpg
87378,873785,"['rowing', 'rowing', 'rowing', 'rowing', 'rowing', 'rowing', 'rowing', 'rowing', 'canoeing', 'canoeing']",What sport is being attempted here?,COCO_train2014_000000087378.jpg
44215,442155,"['single', 'single', 'single', 'single', 'futon', 'futon', 'air', 'air', 'baby', 'baby']",What type of mattress is this?,COCO_train2014_000000044215.jpg
259514,2595145,"['laptops', 'laptops', 'laptops', 'laptops', 'business proposal', 'business proposal', 'work', 'work', 'homework', 'homework']",What are these people working on?,COCO_train2014_000000259514.jpg
324626,3246265,"['steps', 'steps', 'steps', 'steps', 'step', 'step', 'stairs', 'stairs', 'stair', 'stair']",What are these people sitting on?,COCO_train2014_000000324626.jpg
79901,799015,"['oriental', 'oriental', 'oriental', 'oriental', 'mediterrenean', 'mediterrenean', 'decorative', 'decorative', 'large', 'large']",What kind of rug is shown?,COCO_train2014_000000079901.jpg
389331,3893315,"['grape', 'grape', 'grape', 'grape', 'grape', 'grape', 'grapes', 'grapes', 'red grape', 'red grape']",What fruit makes the liquid in the glass?,COCO_train2014_000000389331.jpg
453765,4537655,"['goatee', 'goatee', 'goatee', 'goatee', 'goatee', 'goatee', 'goatte', 'goatte', 'beard', 'beard']",What is this type of facial hair called?,COCO_train2014_000000453765.jpg
555493,5554935,"['reflection', 'reflection', 'reflection', 'reflection', 'reflection', 'reflection', 'reflection', 'reflection', 'because of lighting', 'because of lighting']",Why to the eyes glow in the camera?,COCO_train2014_000000555493.jpg
271890,2718905,"['rice', 'rice', 'rice', 'rice', 'rice', 'rice', 'rice', 'rice', 'rice', 'rice']",Which part of this meal has the most carbohydrates?,COCO_train2014_000000271890.jpg
230712,2307125,"['spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'hispanic', 'hispanic']",What language is featured on the cart?,COCO_train2014_000000230712.jpg
370145,3701455,"['caricature', 'caricature', 'caricature', 'caricature', 'caricature', 'caricature', 'caricature', 'caricature', 'drawing', 'drawing']",What type of picture is on the back wall?,COCO_train2014_000000370145.jpg
471156,4711565,"['cemet', 'cemet', 'cemet', 'cemet', 'concrete', 'concrete', 'cement', 'cement', 'clay', 'clay']",What is that urn made of?,COCO_train2014_000000471156.jpg
451024,4510245,"['1955', '1955', '1955', '1955', '1950s', '1950s', '1956', '1956', '1940', '1940']",What year is this truck from?,COCO_train2014_000000451024.jpg
265629,2656295,"['clock tower', 'clock tower', 'clock tower', 'clock tower', 'clock', 'clock', 'clock', 'clock', 'castle', 'castle']",What kind of tower is this?,COCO_train2014_000000265629.jpg
6068,60685,"['very common', 'very common', 'very common', 'very common', 'very', 'very', 'very', 'very', '3.5% in us', '3.5% in us']",How common is this form of transportation?,COCO_train2014_000000006068.jpg
485491,4854915,"['dome', 'dome', 'dome', 'dome', 'arch', 'arch', ""it's arch"", ""it's arch"", 'concave', 'concave']",What shape is the shelter over the riders heads?,COCO_train2014_000000485491.jpg
90194,901945,"['intersection', 'intersection', 'intersection', 'intersection', 'above', 'above', 'from above', 'from above', 'outside', 'outside']",Where was this photo taken?,COCO_train2014_000000090194.jpg
62958,629585,"['bmw', 'bmw', 'bmw', 'bmw', 'kawasaki', 'kawasaki', 'kawasaki', 'kawasaki', 'yamaha', 'yamaha']",What brand are these motorcycles?,COCO_train2014_000000062958.jpg
154727,1547275,"['southwest', 'southwest', 'southwest', 'southwest', 'southwest', 'southwest', 'suthwest', 'suthwest', 'southwest airlines', 'southwest airlines']",What company does this plane belong to?,COCO_train2014_000000154727.jpg
578765,5787655,"['lamb', 'lamb', 'lamb', 'lamb', 'pork', 'pork', 'meat', 'meat', 'lamb chops', 'lamb chops']",What kind of food is this?,COCO_train2014_000000578765.jpg
156133,1561335,"['broccoli and cheese', 'broccoli and cheese', 'broccoli and cheese', 'broccoli and cheese', 'veg and cheese', 'veg and cheese', 'cheese', 'cheese', 'cheese and broccoli', 'cheese and broccoli']",What ingredients were used to make this food?,COCO_train2014_000000156133.jpg
314993,3149935,"['1898', '1898', '1898', '1898', '1968', '1968', '1910', '1910', '1958', '1958']",When was the soft drink company shown first created?,COCO_train2014_000000314993.jpg
389615,3896155,"['hook', 'hook', 'hook', 'hook', 'stem', 'stem', 'stem', 'stem', 'hooks', 'hooks']",What are the bananas hanging on?,COCO_train2014_000000389615.jpg
468730,4687305,"['feathers', 'feathers', 'feathers', 'feathers', 'feathers', 'feathers', 'feathers', 'feathers', 'feathers', 'feathers']",What covers the animal's body?,COCO_train2014_000000468730.jpg
491804,4918045,"['mercedes benz', 'mercedes benz', 'mercedes benz', 'mercedes benz', 'mercedes', 'mercedes', 'heatherwick', 'heatherwick', 'quantock', 'quantock']",Who manufactures this type of bus?,COCO_train2014_000000491804.jpg
173998,1739985,"['bib', 'bib', 'bib', 'bib', 'bib', 'bib', 'bib', 'bib', 'bib', 'bib']",What is he wearing around his neck?,COCO_train2014_000000173998.jpg
427662,4276625,"['roller skies', 'roller skies', 'skiing', 'skiing', 'ski', 'ski', 'skis', 'skis', 'skates', 'skates']",What mode of transportation is the man using?,COCO_train2014_000000427662.jpg
89877,898775,"['slowing down', 'slowing down', 'slowing down', 'slowing down', 'slowing down', 'slowing down', 'slow down', 'slow down', 'speeding up', 'speeding up']",Is this person most likely speeding up or slowing down?,COCO_train2014_000000089877.jpg
323900,3239005,"['canal', 'canal', 'canal', 'canal', 'water reflection', 'water reflection', 'lake', 'lake', 'tracks', 'tracks']",What is the reflective site in the photo called?,COCO_train2014_000000323900.jpg
164918,1649185,"['unripe', 'unripe', 'unripe', 'unripe', 'unripe', 'unripe', 'not ripe', 'not ripe', 'not ripe', 'not ripe']",Why are these bananas green?,COCO_train2014_000000164918.jpg
114034,1140345,"['sisters', 'sisters', 'sisters', 'sisters', 'sisters', 'sisters', 'sisters', 'sisters', 'siblings', 'siblings']",What is the most likely relationship of these people?,COCO_train2014_000000114034.jpg
322807,3228075,"['toddlers', 'toddlers', 'toddlers', 'toddlers', 'toddler', 'toddler', '3 years', '3 years', '0 3', '0 3']",Which age group of childrens love to play with this toy?,COCO_train2014_000000322807.jpg
149305,1493055,"['flip phone', 'flip phone', 'flip phone', 'flip phone', 'flip', 'flip', 'nokia flip phone', 'nokia flip phone', 'motorola', 'motorola']",What type of cell phone is pictured?,COCO_train2014_000000149305.jpg
326925,3269255,"['roman numerals', 'roman numerals', 'roman numerals', 'roman numerals', 'clock', 'clock', 'roman numeral', 'roman numeral', 'watch', 'watch']",What is the name of the type used to signify numbers in this picture?,COCO_train2014_000000326925.jpg
256544,2565445,"['companion', 'companion', 'companion', 'companion', 'companion', 'companion', 'companion', 'companion', 'companion', 'companion']",Is this dog a working dog or just a companion for a boat owner?,COCO_train2014_000000256544.jpg
426040,4260405,"['jansport', 'jansport', 'jansport', 'jansport', 'athletica', 'athletica', 'columbia', 'columbia', 'osprey', 'osprey']",What brand of backpack is being used?,COCO_train2014_000000426040.jpg
451515,4515155,"['puma', 'puma', 'puma', 'puma', 'nike', 'nike', 'asics', 'asics', 'vans', 'vans']",What brand are those shoes?,COCO_train2014_000000451515.jpg
202500,2025005,"['farming', 'farming', 'farming', 'farming', 'farming', 'farming', 'golf', 'golf', 'ranching', 'ranching']",What industry would this be associated with?,COCO_train2014_000000202500.jpg
221916,2219165,"['freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'caboose', 'caboose', 'big 1', 'big 1']",What kind of trains are those?,COCO_train2014_000000221916.jpg
412062,4120625,"['beach boys', 'beach boys', 'beach boys', 'beach boys', 'beach boys', 'beach boys', 'beach boys', 'beach boys', 'beach boys', 'beach boys']",What is the name of the band that wrote many famous songs about the pictured activity?,COCO_train2014_000000412062.jpg
240288,2402885,"['closed', 'closed', 'closed', 'closed', 'closed', 'closed', 'closed', 'closed', 'open', 'open']",Are the scissors opened or closed?,COCO_train2014_000000240288.jpg
67571,675715,"['nimbus', 'nimbus', 'nimbus', 'nimbus', 'nimbus', 'nimbus', 'rain clouds', 'rain clouds', 'storm', 'storm']",What type of clouds appear in the picture?,COCO_train2014_000000067571.jpg
131498,1314985,"['french fries', 'french fries', 'french fries', 'french fries', 'french fries', 'french fries', 'french fries', 'french fries', 'french fries', 'french fries']",Which food seen here has a country for the first part of its name?,COCO_train2014_000000131498.jpg
340222,3402225,"['golden gate', 'golden gate', 'golden gate', 'golden gate', 'suspension', 'suspension', 'suspension', 'suspension', 'san francisco', 'san francisco']",What type of bridge is this?,COCO_train2014_000000340222.jpg
32675,326755,"['surgery', 'surgery', 'surgery', 'surgery', 'surgery', 'surgery', 'surgery', 'surgery', 'surgery', 'surgery']",What is being done?,COCO_train2014_000000032675.jpg
43347,433475,"['canal', 'canal', 'canal', 'canal', 'canal', 'canal', 'lake', 'lake', 'lake', 'lake']",What type of body of water is this?,COCO_train2014_000000043347.jpg
250877,2508775,"['jumping', 'jumping', 'jumping', 'jumping', 'jumping', 'jumping', 'falling', 'falling', 'free fall', 'free fall']",What's this skier doing?,COCO_train2014_000000250877.jpg
354326,3543265,"['forests mostly western us', 'forests mostly western us', 'woods', 'woods', 'alaska', 'alaska', 'arctic', 'arctic', 'wooded', 'wooded']",These creatures live in what environment?,COCO_train2014_000000354326.jpg
495243,4952435,"['peanut', 'peanut', 'peanut', 'peanut', 'sinus', 'sinus', 'dust', 'dust', 'nut', 'nut']",What kind of allergies can people have to this dessert?,COCO_train2014_000000495243.jpg
208994,2089945,"['siamese cat', 'siamese cat', 'siamese cat', 'siamese cat', 'siamese', 'siamese', 'siamese', 'siamese', 'balinese', 'balinese']",What breed of cat is this?,COCO_train2014_000000208994.jpg
352180,3521805,"['protest', 'protest', 'protest', 'protest', 'protest', 'protest', 'protest march', 'protest march', 'womens rights', 'womens rights']",What event was captured by is this photograph?,COCO_train2014_000000352180.jpg
280206,2802065,"['man', 'man', 'man', 'man', 'man', 'man', 'human', 'human', 'person', 'person']",Which one should wear sunscreen?,COCO_train2014_000000280206.jpg
150444,1504445,"['thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving', 'thanksgiving']",If a large game bird is being cooked in this conveyance what holiday is it likely to be?,COCO_train2014_000000150444.jpg
306677,3066775,"['by licking itself', 'by licking itself', 'licks', 'licks', 'licking', 'licking', 'tounge', 'tounge', 'lick', 'lick']",How does this animal clean itself?,COCO_train2014_000000306677.jpg
437093,4370935,"['coat', 'coat', 'coat', 'coat', 'ski mask', 'ski mask', 'hat', 'hat', 'boots', 'boots']",What is the owner of these items probably wearing?,COCO_train2014_000000437093.jpg
13140,131405,"['18', '18', '18', '18', '21', '21', '21', '21', 'twenty 1', 'twenty 1']",At what age are people allowed to consume this item in alabama?,COCO_train2014_000000013140.jpg
219169,2191695,"['circus', 'circus', 'circus', 'circus', 'circus', 'circus', 'circus', 'circus', 'ballet', 'ballet']",What show is this?,COCO_train2014_000000219169.jpg
109424,1094245,"['evolution', 'evolution', 'evolution', 'evolution', 'to eat', 'to eat', 'genetics', 'genetics', 'to eat leaves', 'to eat leaves']",Why do these animals have such long necks?,COCO_train2014_000000109424.jpg
491850,4918505,"['holstein', 'holstein', 'holstein', 'holstein', 'holstein friesian', 'holstein friesian', 'holstein friesian dairy cow', 'holstein friesian dairy cow', 'jersey cows', 'jersey cows']",What breed of cows are these?,COCO_train2014_000000491850.jpg
